timestamp,origin_port,destination_port,vessel_type,cargo_type,freight_rate,currency,unit,fuel_price_vlsfo_usd,dest_port_wait_hours,origin_port_std,destination_port_std,cargo_type_std,date,source_type
2022-10-05,Hay Point,Chennai Port,Supramax,Coking Coal,120.0,USD,USD/Tonne,709.1,44.69,HAY POINT,CHENNAI,COKING_COAL,2022-10-05,HISTORICAL_TRAINING_SERIES
2022-10-05,Hay Point,Kolkata / Haldia Dock Complex (HDC),Handysize,Coking Coal,120.0,USD,USD/Tonne,709.1,57.83,HAY POINT,KOLKATA_HALDIA,COKING_COAL,2022-10-05,HISTORICAL_TRAINING_SERIES
2022-10-05,Hay Point,Paradip Port,Capesize,Coking Coal,120.0,USD,USD/Tonne,709.1,76.45,HAY POINT,PARADIP,COKING_COAL,2022-10-05,HISTORICAL_TRAINING_SERIES
2022-10-05,Hay Point,Visakhapatnam Port (Vizag),Panamax,Coking Coal,120.0,USD,USD/Tonne,709.1,80.47,HAY POINT,VISAKHAPATNAM,COKING_COAL,2022-10-05,HISTORICAL_TRAINING_SERIES
2022-10-05,Mina Al Ahmadi,Chennai Port,MR Tanker,POL/Crude,77.199,USD,USD/Tonne,709.1,35.06,MINA AL AHMADI,CHENNAI,POL_CRUDE,2022-10-05,HISTORICAL_TRAINING_SERIES
2022-10-05,Dumai,Visakhapatnam Port (Vizag),MR Tanker,Palm Oil,90.9959,USD,USD/Tonne,709.1,67.16,DUMAI,VISAKHAPATNAM,PALM_OIL,2022-10-05,HISTORICAL_TRAINING_SERIES
2022-10-06,Port Hedland,Chennai Port,Panamax,Iron Ore,109.8992,USD,USD/Tonne,726.27,32.76,PORT HEDLAND,CHENNAI,IRON_ORE,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Port Hedland,Kamarajar Port (Ennore),Panamax,Iron Ore,120.0,USD,USD/Tonne,726.27,49.18,PORT HEDLAND,KAMARAJAR,IRON_ORE,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Port Hedland,Paradip Port,Capesize,Iron Ore,114.3344,USD,USD/Tonne,726.27,70.64,PORT HEDLAND,PARADIP,IRON_ORE,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Port Hedland,Visakhapatnam Port (Vizag),Capesize,Iron Ore,120.0,USD,USD/Tonne,726.27,63.86,PORT HEDLAND,VISAKHAPATNAM,IRON_ORE,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Richards Bay,Chennai Port,Supramax,Coking Coal,120.0,USD,USD/Tonne,726.27,48.9,RICHARDS BAY,CHENNAI,COKING_COAL,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Richards Bay,Kolkata / Haldia Dock Complex (HDC),Handysize,Thermal Coal,120.0,USD,USD/Tonne,726.27,81.84,RICHARDS BAY,KOLKATA_HALDIA,THERMAL_COAL,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Santos,Chennai Port,Panamax,Grain,120.0,USD,USD/Tonne,726.27,37.05,SANTOS,CHENNAI,GRAIN,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Richards Bay,Visakhapatnam Port (Vizag),Panamax,Thermal Coal,120.0,USD,USD/Tonne,726.27,82.12,RICHARDS BAY,VISAKHAPATNAM,THERMAL_COAL,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Santos,Kolkata / Haldia Dock Complex (HDC),Handysize,Grain,120.0,USD,USD/Tonne,726.27,62.57,SANTOS,KOLKATA_HALDIA,GRAIN,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Santos,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,Grain,120.0,USD,USD/Tonne,726.27,37.74,SANTOS,TUTICORIN,GRAIN,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Santos,Visakhapatnam Port (Vizag),Panamax,Grain,120.0,USD,USD/Tonne,726.27,68.81,SANTOS,VISAKHAPATNAM,GRAIN,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Mina Al Ahmadi,Visakhapatnam Port (Vizag),MR Tanker,POL/Crude,111.1653,USD,USD/Tonne,726.27,52.6,MINA AL AHMADI,VISAKHAPATNAM,POL_CRUDE,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Richards Bay,Paradip Port,Capesize,Thermal Coal,120.0,USD,USD/Tonne,726.27,89.62,RICHARDS BAY,PARADIP,THERMAL_COAL,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Mina Al Ahmadi,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,POL/Crude,98.2564,USD,USD/Tonne,726.27,33.84,MINA AL AHMADI,TUTICORIN,POL_CRUDE,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Mina Al Ahmadi,Paradip Port,MR Tanker,POL/Crude,120.0,USD,USD/Tonne,726.27,75.14,MINA AL AHMADI,PARADIP,POL_CRUDE,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Belawan,Chennai Port,MR Tanker,Palm Oil,111.6656,USD,USD/Tonne,726.27,49.02,BELAWAN,CHENNAI,PALM_OIL,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Belawan,Kamarajar Port (Ennore),MR Tanker,Palm Oil,78.5689,USD,USD/Tonne,726.27,44.24,BELAWAN,KAMARAJAR,PALM_OIL,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Belawan,Kolkata / Haldia Dock Complex (HDC),MR Tanker,Palm Oil,120.0,USD,USD/Tonne,726.27,68.63,BELAWAN,KOLKATA_HALDIA,PALM_OIL,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Belawan,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,Palm Oil,61.7976,USD,USD/Tonne,726.27,38.66,BELAWAN,TUTICORIN,PALM_OIL,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Dumai,Chennai Port,MR Tanker,Palm Oil,71.8689,USD,USD/Tonne,726.27,39.64,DUMAI,CHENNAI,PALM_OIL,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Dumai,Kolkata / Haldia Dock Complex (HDC),MR Tanker,Palm Oil,120.0,USD,USD/Tonne,726.27,59.14,DUMAI,KOLKATA_HALDIA,PALM_OIL,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Dumai,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,Palm Oil,85.4883,USD,USD/Tonne,726.27,70.01,DUMAI,TUTICORIN,PALM_OIL,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Mina Al Ahmadi,Kolkata / Haldia Dock Complex (HDC),MR Tanker,POL/Crude,120.0,USD,USD/Tonne,726.27,48.71,MINA AL AHMADI,KOLKATA_HALDIA,POL_CRUDE,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Hay Point,Chennai Port,Supramax,Coking Coal,120.0,USD,USD/Tonne,726.27,39.38,HAY POINT,CHENNAI,COKING_COAL,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Hay Point,Kolkata / Haldia Dock Complex (HDC),Handysize,Coking Coal,120.0,USD,USD/Tonne,726.27,61.95,HAY POINT,KOLKATA_HALDIA,COKING_COAL,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Hay Point,Paradip Port,Capesize,Coking Coal,120.0,USD,USD/Tonne,726.27,85.28,HAY POINT,PARADIP,COKING_COAL,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Hay Point,Visakhapatnam Port (Vizag),Panamax,Coking Coal,120.0,USD,USD/Tonne,726.27,87.47,HAY POINT,VISAKHAPATNAM,COKING_COAL,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Mina Al Ahmadi,Chennai Port,MR Tanker,POL/Crude,89.989,USD,USD/Tonne,726.27,39.83,MINA AL AHMADI,CHENNAI,POL_CRUDE,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Mina Al Ahmadi,Kamarajar Port (Ennore),MR Tanker,POL/Crude,96.9552,USD,USD/Tonne,726.27,49.2,MINA AL AHMADI,KAMARAJAR,POL_CRUDE,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-06,Dumai,Visakhapatnam Port (Vizag),MR Tanker,Palm Oil,96.7625,USD,USD/Tonne,726.27,67.33,DUMAI,VISAKHAPATNAM,PALM_OIL,2022-10-06,HISTORICAL_TRAINING_SERIES
2022-10-07,Mina Al Ahmadi,Visakhapatnam Port (Vizag),MR Tanker,POL/Crude,120.0,USD,USD/Tonne,727.71,57.85,MINA AL AHMADI,VISAKHAPATNAM,POL_CRUDE,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Port Hedland,Chennai Port,Panamax,Iron Ore,107.4678,USD,USD/Tonne,727.71,32.1,PORT HEDLAND,CHENNAI,IRON_ORE,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Port Hedland,Kamarajar Port (Ennore),Panamax,Iron Ore,120.0,USD,USD/Tonne,727.71,47.62,PORT HEDLAND,KAMARAJAR,IRON_ORE,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Port Hedland,Paradip Port,Capesize,Iron Ore,102.5442,USD,USD/Tonne,727.71,65.45,PORT HEDLAND,PARADIP,IRON_ORE,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Port Hedland,Visakhapatnam Port (Vizag),Capesize,Iron Ore,120.0,USD,USD/Tonne,727.71,56.27,PORT HEDLAND,VISAKHAPATNAM,IRON_ORE,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Richards Bay,Chennai Port,Supramax,Coking Coal,120.0,USD,USD/Tonne,727.71,42.89,RICHARDS BAY,CHENNAI,COKING_COAL,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Santos,Chennai Port,Panamax,Grain,120.0,USD,USD/Tonne,727.71,47.32,SANTOS,CHENNAI,GRAIN,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Richards Bay,Paradip Port,Capesize,Thermal Coal,120.0,USD,USD/Tonne,727.71,95.13,RICHARDS BAY,PARADIP,THERMAL_COAL,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Richards Bay,Visakhapatnam Port (Vizag),Panamax,Thermal Coal,120.0,USD,USD/Tonne,727.71,84.65,RICHARDS BAY,VISAKHAPATNAM,THERMAL_COAL,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Santos,Kolkata / Haldia Dock Complex (HDC),Handysize,Grain,120.0,USD,USD/Tonne,727.71,71.72,SANTOS,KOLKATA_HALDIA,GRAIN,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Santos,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,Grain,120.0,USD,USD/Tonne,727.71,38.63,SANTOS,TUTICORIN,GRAIN,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Santos,Visakhapatnam Port (Vizag),Panamax,Grain,120.0,USD,USD/Tonne,727.71,64.34,SANTOS,VISAKHAPATNAM,GRAIN,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Mina Al Ahmadi,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,POL/Crude,101.4973,USD,USD/Tonne,727.71,32.6,MINA AL AHMADI,TUTICORIN,POL_CRUDE,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Richards Bay,Kolkata / Haldia Dock Complex (HDC),Handysize,Thermal Coal,120.0,USD,USD/Tonne,727.71,78.76,RICHARDS BAY,KOLKATA_HALDIA,THERMAL_COAL,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Mina Al Ahmadi,Kolkata / Haldia Dock Complex (HDC),MR Tanker,POL/Crude,120.0,USD,USD/Tonne,727.71,51.72,MINA AL AHMADI,KOLKATA_HALDIA,POL_CRUDE,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Hay Point,Paradip Port,Capesize,Coking Coal,120.0,USD,USD/Tonne,727.71,97.4,HAY POINT,PARADIP,COKING_COAL,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Mina Al Ahmadi,Kamarajar Port (Ennore),MR Tanker,POL/Crude,91.9874,USD,USD/Tonne,727.71,46.27,MINA AL AHMADI,KAMARAJAR,POL_CRUDE,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Belawan,Chennai Port,MR Tanker,Palm Oil,120.0,USD,USD/Tonne,727.71,55.76,BELAWAN,CHENNAI,PALM_OIL,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Belawan,Kamarajar Port (Ennore),MR Tanker,Palm Oil,80.4569,USD,USD/Tonne,727.71,43.56,BELAWAN,KAMARAJAR,PALM_OIL,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Belawan,Kolkata / Haldia Dock Complex (HDC),MR Tanker,Palm Oil,120.0,USD,USD/Tonne,727.71,58.53,BELAWAN,KOLKATA_HALDIA,PALM_OIL,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Belawan,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,Palm Oil,68.6133,USD,USD/Tonne,727.71,35.0,BELAWAN,TUTICORIN,PALM_OIL,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Mina Al Ahmadi,Paradip Port,MR Tanker,POL/Crude,120.0,USD,USD/Tonne,727.71,76.51,MINA AL AHMADI,PARADIP,POL_CRUDE,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Dumai,Kolkata / Haldia Dock Complex (HDC),MR Tanker,Palm Oil,120.0,USD,USD/Tonne,727.71,63.08,DUMAI,KOLKATA_HALDIA,PALM_OIL,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Dumai,Chennai Port,MR Tanker,Palm Oil,74.5396,USD,USD/Tonne,727.71,39.46,DUMAI,CHENNAI,PALM_OIL,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Dumai,Visakhapatnam Port (Vizag),MR Tanker,Palm Oil,96.8282,USD,USD/Tonne,727.71,64.48,DUMAI,VISAKHAPATNAM,PALM_OIL,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Hay Point,Chennai Port,Supramax,Coking Coal,120.0,USD,USD/Tonne,727.71,37.78,HAY POINT,CHENNAI,COKING_COAL,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Hay Point,Kolkata / Haldia Dock Complex (HDC),Handysize,Coking Coal,120.0,USD,USD/Tonne,727.71,54.26,HAY POINT,KOLKATA_HALDIA,COKING_COAL,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Hay Point,Visakhapatnam Port (Vizag),Panamax,Coking Coal,120.0,USD,USD/Tonne,727.71,88.53,HAY POINT,VISAKHAPATNAM,COKING_COAL,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Mina Al Ahmadi,Chennai Port,MR Tanker,POL/Crude,86.1233,USD,USD/Tonne,727.71,39.85,MINA AL AHMADI,CHENNAI,POL_CRUDE,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-07,Dumai,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,Palm Oil,69.9153,USD,USD/Tonne,727.71,54.85,DUMAI,TUTICORIN,PALM_OIL,2022-10-07,HISTORICAL_TRAINING_SERIES
2022-10-08,Port Hedland,Visakhapatnam Port (Vizag),Capesize,Iron Ore,120.0,USD,USD/Tonne,725.01,49.61,PORT HEDLAND,VISAKHAPATNAM,IRON_ORE,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Mina Al Ahmadi,Visakhapatnam Port (Vizag),MR Tanker,POL/Crude,120.0,USD,USD/Tonne,725.01,62.91,MINA AL AHMADI,VISAKHAPATNAM,POL_CRUDE,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Port Hedland,Chennai Port,Panamax,Iron Ore,110.0283,USD,USD/Tonne,725.01,32.34,PORT HEDLAND,CHENNAI,IRON_ORE,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Port Hedland,Kamarajar Port (Ennore),Panamax,Iron Ore,120.0,USD,USD/Tonne,725.01,50.26,PORT HEDLAND,KAMARAJAR,IRON_ORE,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Port Hedland,Paradip Port,Capesize,Iron Ore,106.7437,USD,USD/Tonne,725.01,61.5,PORT HEDLAND,PARADIP,IRON_ORE,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Richards Bay,Chennai Port,Supramax,Coking Coal,120.0,USD,USD/Tonne,725.01,45.9,RICHARDS BAY,CHENNAI,COKING_COAL,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Mina Al Ahmadi,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,POL/Crude,111.3573,USD,USD/Tonne,725.01,37.43,MINA AL AHMADI,TUTICORIN,POL_CRUDE,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Richards Bay,Paradip Port,Capesize,Thermal Coal,120.0,USD,USD/Tonne,725.01,88.4,RICHARDS BAY,PARADIP,THERMAL_COAL,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Richards Bay,Visakhapatnam Port (Vizag),Panamax,Thermal Coal,120.0,USD,USD/Tonne,725.01,86.21,RICHARDS BAY,VISAKHAPATNAM,THERMAL_COAL,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Santos,Chennai Port,Panamax,Grain,120.0,USD,USD/Tonne,725.01,44.03,SANTOS,CHENNAI,GRAIN,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Santos,Kolkata / Haldia Dock Complex (HDC),Handysize,Grain,120.0,USD,USD/Tonne,725.01,70.7,SANTOS,KOLKATA_HALDIA,GRAIN,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Santos,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,Grain,120.0,USD,USD/Tonne,725.01,39.19,SANTOS,TUTICORIN,GRAIN,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Santos,Visakhapatnam Port (Vizag),Panamax,Grain,120.0,USD,USD/Tonne,725.01,57.84,SANTOS,VISAKHAPATNAM,GRAIN,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Richards Bay,Kolkata / Haldia Dock Complex (HDC),Handysize,Thermal Coal,120.0,USD,USD/Tonne,725.01,79.51,RICHARDS BAY,KOLKATA_HALDIA,THERMAL_COAL,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Mina Al Ahmadi,Paradip Port,MR Tanker,POL/Crude,120.0,USD,USD/Tonne,725.01,71.32,MINA AL AHMADI,PARADIP,POL_CRUDE,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Belawan,Chennai Port,MR Tanker,Palm Oil,118.6979,USD,USD/Tonne,725.01,52.76,BELAWAN,CHENNAI,PALM_OIL,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Mina Al Ahmadi,Kamarajar Port (Ennore),MR Tanker,POL/Crude,91.689,USD,USD/Tonne,725.01,48.36,MINA AL AHMADI,KAMARAJAR,POL_CRUDE,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Belawan,Kamarajar Port (Ennore),MR Tanker,Palm Oil,81.0042,USD,USD/Tonne,725.01,48.29,BELAWAN,KAMARAJAR,PALM_OIL,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Belawan,Kolkata / Haldia Dock Complex (HDC),MR Tanker,Palm Oil,120.0,USD,USD/Tonne,725.01,63.35,BELAWAN,KOLKATA_HALDIA,PALM_OIL,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Belawan,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,Palm Oil,70.9038,USD,USD/Tonne,725.01,39.95,BELAWAN,TUTICORIN,PALM_OIL,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Dumai,Chennai Port,MR Tanker,Palm Oil,67.5396,USD,USD/Tonne,725.01,33.25,DUMAI,CHENNAI,PALM_OIL,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Dumai,Kolkata / Haldia Dock Complex (HDC),MR Tanker,Palm Oil,120.0,USD,USD/Tonne,725.01,55.02,DUMAI,KOLKATA_HALDIA,PALM_OIL,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Dumai,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,Palm Oil,71.2666,USD,USD/Tonne,725.01,59.52,DUMAI,TUTICORIN,PALM_OIL,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Mina Al Ahmadi,Kolkata / Haldia Dock Complex (HDC),MR Tanker,POL/Crude,120.0,USD,USD/Tonne,725.01,48.1,MINA AL AHMADI,KOLKATA_HALDIA,POL_CRUDE,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Hay Point,Chennai Port,Supramax,Coking Coal,120.0,USD,USD/Tonne,725.01,39.89,HAY POINT,CHENNAI,COKING_COAL,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Hay Point,Kolkata / Haldia Dock Complex (HDC),Handysize,Coking Coal,120.0,USD,USD/Tonne,725.01,55.12,HAY POINT,KOLKATA_HALDIA,COKING_COAL,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Hay Point,Paradip Port,Capesize,Coking Coal,120.0,USD,USD/Tonne,725.01,101.04,HAY POINT,PARADIP,COKING_COAL,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Hay Point,Visakhapatnam Port (Vizag),Panamax,Coking Coal,120.0,USD,USD/Tonne,725.01,92.36,HAY POINT,VISAKHAPATNAM,COKING_COAL,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Mina Al Ahmadi,Chennai Port,MR Tanker,POL/Crude,80.5906,USD,USD/Tonne,725.01,33.35,MINA AL AHMADI,CHENNAI,POL_CRUDE,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-08,Dumai,Visakhapatnam Port (Vizag),MR Tanker,Palm Oil,98.9781,USD,USD/Tonne,725.01,62.19,DUMAI,VISAKHAPATNAM,PALM_OIL,2022-10-08,HISTORICAL_TRAINING_SERIES
2022-10-09,Port Hedland,Chennai Port,Panamax,Iron Ore,98.4543,USD,USD/Tonne,723.98,32.11,PORT HEDLAND,CHENNAI,IRON_ORE,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Port Hedland,Kamarajar Port (Ennore),Panamax,Iron Ore,117.344,USD,USD/Tonne,723.98,45.8,PORT HEDLAND,KAMARAJAR,IRON_ORE,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Port Hedland,Paradip Port,Capesize,Iron Ore,98.6215,USD,USD/Tonne,723.98,56.31,PORT HEDLAND,PARADIP,IRON_ORE,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Port Hedland,Visakhapatnam Port (Vizag),Capesize,Iron Ore,120.0,USD,USD/Tonne,723.98,52.03,PORT HEDLAND,VISAKHAPATNAM,IRON_ORE,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Richards Bay,Chennai Port,Supramax,Coking Coal,120.0,USD,USD/Tonne,723.98,45.39,RICHARDS BAY,CHENNAI,COKING_COAL,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Richards Bay,Kolkata / Haldia Dock Complex (HDC),Handysize,Thermal Coal,120.0,USD,USD/Tonne,723.98,81.4,RICHARDS BAY,KOLKATA_HALDIA,THERMAL_COAL,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Santos,Chennai Port,Panamax,Grain,120.0,USD,USD/Tonne,723.98,47.71,SANTOS,CHENNAI,GRAIN,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Richards Bay,Visakhapatnam Port (Vizag),Panamax,Thermal Coal,120.0,USD,USD/Tonne,723.98,85.39,RICHARDS BAY,VISAKHAPATNAM,THERMAL_COAL,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Santos,Kolkata / Haldia Dock Complex (HDC),Handysize,Grain,120.0,USD,USD/Tonne,723.98,69.48,SANTOS,KOLKATA_HALDIA,GRAIN,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Santos,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,Grain,120.0,USD,USD/Tonne,723.98,35.37,SANTOS,TUTICORIN,GRAIN,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Santos,Visakhapatnam Port (Vizag),Panamax,Grain,120.0,USD,USD/Tonne,723.98,58.88,SANTOS,VISAKHAPATNAM,GRAIN,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Mina Al Ahmadi,Visakhapatnam Port (Vizag),MR Tanker,POL/Crude,120.0,USD,USD/Tonne,723.98,51.91,MINA AL AHMADI,VISAKHAPATNAM,POL_CRUDE,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Richards Bay,Paradip Port,Capesize,Thermal Coal,120.0,USD,USD/Tonne,723.98,91.26,RICHARDS BAY,PARADIP,THERMAL_COAL,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Mina Al Ahmadi,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,POL/Crude,113.268,USD,USD/Tonne,723.98,36.1,MINA AL AHMADI,TUTICORIN,POL_CRUDE,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Mina Al Ahmadi,Paradip Port,MR Tanker,POL/Crude,120.0,USD,USD/Tonne,723.98,79.93,MINA AL AHMADI,PARADIP,POL_CRUDE,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Belawan,Chennai Port,MR Tanker,Palm Oil,103.0249,USD,USD/Tonne,723.98,52.43,BELAWAN,CHENNAI,PALM_OIL,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Mina Al Ahmadi,Kolkata / Haldia Dock Complex (HDC),MR Tanker,POL/Crude,120.0,USD,USD/Tonne,723.98,49.47,MINA AL AHMADI,KOLKATA_HALDIA,POL_CRUDE,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Belawan,Kamarajar Port (Ennore),MR Tanker,Palm Oil,80.2804,USD,USD/Tonne,723.98,48.38,BELAWAN,KAMARAJAR,PALM_OIL,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Belawan,Kolkata / Haldia Dock Complex (HDC),MR Tanker,Palm Oil,120.0,USD,USD/Tonne,723.98,58.94,BELAWAN,KOLKATA_HALDIA,PALM_OIL,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Belawan,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,Palm Oil,70.7098,USD,USD/Tonne,723.98,43.62,BELAWAN,TUTICORIN,PALM_OIL,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Dumai,Kolkata / Haldia Dock Complex (HDC),MR Tanker,Palm Oil,120.0,USD,USD/Tonne,723.98,59.21,DUMAI,KOLKATA_HALDIA,PALM_OIL,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Dumai,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,Palm Oil,83.7785,USD,USD/Tonne,723.98,72.6,DUMAI,TUTICORIN,PALM_OIL,2022-10-09,HISTORICAL_TRAINING_SERIES
2022-10-09,Dumai,Chennai Port,MR Tanker,Palm Oil,68.9019,USD,USD/Tonne,723.98,34.19,DUMAI,CHENNAI,PALM_OIL,2022-10-09,HISTORICAL_TRAINING_SERIES
